"","user_id","family_senti","partner_senti","self_senti"
"312",32730,0,0,0
"313",32775,-0.25,0,-0.25
"314",32819,-2,0,0
"315",32938,0,0,0
"316",32960,-1,0,-1
"317",33250,-2,-0.5,0
"318",33301,0,0,0
"319",33416,-0.25,-0.125,0
"320",33604,1,0,-1
"321",33620,-0.2,0,0
"322",33687,-0.888888888888889,0,-1
"323",33749,0,0,0
"324",33917,0,0,1
"325",33936,-1.5,0,-1
"326",33973,0,0,0
"327",33996,0.5,0,0
"328",34135,0,0,-3
"329",34169,-0.428571428571429,-0.142857142857143,-0.857142857142857
"330",34271,0.25,-0.5,0
"331",34375,0,0,-0.133333333333333
"332",34533,0,0,0
"333",34567,-2,0,-1
"334",34677,-0.209677419354839,-0.0645161290322581,-0.258064516129032
"335",34712,-0.818181818181818,0,-0.636363636363636
"336",34960,0,0,0
"337",35071,-1.09090909090909,0.0454545454545455,-0.0909090909090909
"338",35089,0.4,0,-1
"339",35107,0,0,-0.25
"340",35398,0,0,0
"341",35751,0,0,0
"342",35819,0,0,0
"343",35826,0.333333333333333,-0.666666666666667,0
"344",36154,-0.818181818181818,0,0
"345",36241,-0.428571428571429,0.285714285714286,-0.285714285714286
"346",36558,-0.125,0,0
"347",36760,-0.0526315789473684,-0.0526315789473684,-0.0526315789473684
"348",36766,0,-1.5,0
"349",36890,-0.25,-0.25,-0.75
"350",36927,0,0,0
"351",36977,0.333333333333333,-0.2,-0.466666666666667
"352",36990,-0.5,0,0.25
"353",37006,0,0,0
"354",37521,-0.1,0.3,-0.1
"355",37611,-1,0,0
"356",37840,-0.230769230769231,0,0
"357",37903,-1,0,-0.333333333333333
"358",38058,0,0,0
"359",38184,-0.15,-0.15,-0.15
"360",38379,0,0,0
"361",38518,-0.173913043478261,0.0434782608695652,-0.608695652173913
"362",38526,-1,0,-0.25
"363",38533,-1,0,0
"364",38629,-0.833333333333333,0,-0.333333333333333
"365",39188,0,0,-0.25
"366",39330,-0.210526315789474,-0.105263157894737,-0.473684210526316
"367",39369,0,-0.6,-0.2
"368",39474,0.25,0.25,0
"369",39495,0,0,-0.222222222222222
"370",39562,-0.125,-0.25,-1.125
"371",39636,-0.25,-0.125,-0.375
"372",39703,-0.333333333333333,-0.133333333333333,-0.333333333333333
"373",39819,-2,0,0
"374",39980,-0.277777777777778,-0.222222222222222,-0.0555555555555556
"375",40034,0.538461538461538,-0.538461538461538,-0.461538461538462
"376",40130,0.5,0.5,-0.5
"377",40225,-0.2,0,0
"378",40424,0,0,0
"379",40448,-0.222222222222222,0,-0.333333333333333
"380",40522,0,0,0
"381",40703,-0.75,0,-1.25
"382",40756,-0.4,0,0
"383",40823,-0.333333333333333,0,-0.666666666666667
"384",40919,-0.666666666666667,0,0
"385",40976,0,0,0
"386",41059,-2,0,0
"387",41192,-0.666666666666667,0,0
"388",41528,-2,0,0
"389",41711,-0.75,0,-0.25
"390",42188,-0.153846153846154,0,-1
"391",42285,-1,-2,0
"392",42349,0,0,0
"393",42355,0.0344827586206897,0,-0.275862068965517
"394",42543,-0.833333333333333,0.25,-0.166666666666667
"395",42685,-0.277777777777778,0.0555555555555556,-0.0555555555555556
"396",42705,-0.5,-1,0
"397",42748,1,0,0
"398",42934,-0.142857142857143,0,-0.142857142857143
"399",42974,0.5,0.5,0.5
"400",42997,-4,0,0
"401",43085,0,0,0
"402",43206,-1,-0.666666666666667,-1.66666666666667
"403",43273,0.0833333333333333,0.0833333333333333,-0.333333333333333
"404",43584,-1,0,0
"405",43705,-0.5,0,0
"406",43739,-0.409090909090909,0.0454545454545455,-0.318181818181818
"407",43761,0.0166666666666667,0.0166666666666667,-0.133333333333333
"408",44029,0.666666666666667,0,-0.666666666666667
"409",44264,0,0,0
"410",44265,0.105263157894737,-0.0526315789473684,-0.0526315789473684
"411",44360,0,0.222222222222222,0.111111111111111
"412",44582,-1.5,0,0
"413",44705,0,0,0
"414",44747,0,0,0
"415",44773,0,1,0
"416",44776,-1,0,-0.5
"417",45051,0,0,0
"418",45072,-0.6,0,-0.466666666666667
"419",45096,-0.428571428571429,-0.285714285714286,-1.28571428571429
"420",45222,0.666666666666667,0,-0.666666666666667
"421",45266,-0.666666666666667,0,-0.5
"422",45351,-0.8,0,-0.8
"423",45356,0,0,0
"424",45401,-0.166666666666667,0,-0.166666666666667
"425",45433,-1.33333333333333,0,0
"426",45455,0.181818181818182,0,0
"427",45477,-1,-1,0
"428",45509,0,0,0.166666666666667
"429",45966,0,0,0
"430",46078,0.0303030303030303,-0.121212121212121,-0.181818181818182
"431",46119,0,0,0
"432",46272,-0.75,0,-0.75
"433",46315,-1,0,-0.5
"434",46472,0,0,-0.166666666666667
"435",46485,-1,0,-1.5
"436",46710,0.333333333333333,0,-0.333333333333333
"437",46922,-1.5,0,-1.5
"438",46967,0,0,0
"439",47016,-0.235294117647059,0.0588235294117647,-0.0588235294117647
"440",47176,0,0,-1.5
"441",47190,-0.6,0.2,-0.2
"442",47267,-0.5,-0.5,0
"443",47415,0.294117647058824,0.0588235294117647,-0.352941176470588
"444",47707,-0.421052631578947,-0.368421052631579,-0.210526315789474
"445",47723,0,0,0
"446",47817,0.333333333333333,0,-0.333333333333333
"447",48007,0,-0.5,-2
"448",48083,0.235294117647059,-0.470588235294118,-0.0588235294117647
"449",48276,0,0,0
"450",48291,-0.2,0.4,-0.6
"451",48293,0,0,0
"452",48431,-0.2,0.05,-0.45
"453",48461,0,0,0.105263157894737
"454",48548,-3,0,0
"455",48566,0.125,0,-0.3125
"456",48651,-1,0,0
"457",48663,-1,0,0.5
"458",48723,-1,0,0
"459",48892,1,0,0
"460",49045,0,0,0
"461",49202,-0.666666666666667,0,-0.333333333333333
"462",49219,-0.3,0.2,-0.1
"463",49333,0,-2,0
"464",49639,0.333333333333333,0,-1
"465",49677,0,0,0
"466",49714,-1.8,0,-1.2
"467",49779,0,0,0
"468",49903,0.333333333333333,-0.333333333333333,0
"469",49975,0,0,0
"470",50011,-0.5,0,0
"471",50028,-0.2,0,-0.2
"472",50054,-2.5,0,-0.5
"473",50096,-1.57142857142857,-0.428571428571429,-0.142857142857143
"474",50144,-1,0,-1.5
"475",50207,0,0,-0.25
"476",50293,-0.4,0,0
"477",50294,0,0,0
"478",50386,-3,0,-1
"479",50464,-1.2,-0.6,-0.4
"480",50477,0,0,-0.032258064516129
"481",50571,-2,-3,0
"482",50602,0,0,0
"483",50604,-0.5,-1,0
"484",50624,0.333333333333333,0,-0.666666666666667
"485",50804,0,0,0
"486",50830,0,0,0.333333333333333
"487",50949,0,-0.666666666666667,-0.666666666666667
"488",51023,0,0,0
"489",51216,-0.125,0,-0.625
"490",51274,-0.375,-0.125,0
"491",51363,0.5,-1.5,-0.5
"492",51455,-1,0,-2
"493",51498,0,0,0
"494",51526,0.555555555555556,-0.222222222222222,-0.444444444444444
"495",51643,0,0,0
"496",51883,-0.037037037037037,-0.0740740740740741,0.037037037037037
