user_id,achievement,shame,affection,aggression,anger,cheerfulness,disappointment,disgust,dispute,emotional,fear,fun,hate,joy,love,negative_emotion,nervousness,optimism,pain,positive_emotion,suffering,alcohol,appearance,attractive,banking,money,body,health,injury,medical_emergency,death,friends,help
1854,0.0040650406504065045,0.016260162601626018,0.0040650406504065045,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0040650406504065045,0.0040650406504065045,0.008130081300813009,0.0,0.012195121951219513,0.0040650406504065045,0.008130081300813009,0.024390243902439025,0.012195121951219513,0.0040650406504065045,0.02032520325203252,0.0040650406504065045,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0,0.008130081300813009,0.0040650406504065045,0.008130081300813009
2071,0.004291845493562232,0.008583690987124463,0.006437768240343348,0.0,0.0,0.002145922746781116,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.004291845493562232,0.004291845493562232,0.004291845493562232,0.015021459227467811,0.006437768240343348,0.01072961373390558,0.006437768240343348,0.02145922746781116,0.006437768240343348,0.0,0.0,0.002145922746781116,0.0,0.008583690987124463,0.002145922746781116,0.0,0.002145922746781116,0.0,0.002145922746781116,0.004291845493562232,0.0
2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.009433962264150943
2205,0.0,0.015432098765432098,0.0,0.0,0.0030864197530864196,0.0,0.0030864197530864196,0.0030864197530864196,0.0,0.0,0.0030864197530864196,0.0,0.0030864197530864196,0.0030864197530864196,0.018518518518518517,0.012345679012345678,0.012345679012345678,0.0030864197530864196,0.012345679012345678,0.009259259259259259,0.0030864197530864196,0.0,0.0,0.0,0.0,0.006172839506172839,0.012345679012345678,0.0030864197530864196,0.0030864197530864196,0.0,0.0030864197530864196,0.006172839506172839,0.006172839506172839
2370,0.0,0.01639344262295082,0.00234192037470726,0.00468384074941452,0.00585480093676815,0.00117096018735363,0.0,0.00117096018735363,0.00234192037470726,0.00234192037470726,0.00936768149882904,0.0,0.00702576112412178,0.00234192037470726,0.00351288056206089,0.0234192037470726,0.00702576112412178,0.00702576112412178,0.01873536299765808,0.01288056206088993,0.01756440281030445,0.00234192037470726,0.0,0.0,0.00234192037470726,0.00234192037470726,0.00702576112412178,0.00819672131147541,0.00819672131147541,0.00234192037470726,0.00585480093676815,0.00702576112412178,0.00351288056206089
2435,0.0,0.0,0.002652519893899204,0.002652519893899204,0.0,0.0,0.0,0.0,0.005305039787798408,0.005305039787798408,0.0,0.0,0.0,0.002652519893899204,0.005305039787798408,0.005305039787798408,0.0,0.005305039787798408,0.0,0.010610079575596816,0.0,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.015915119363395226,0.007957559681697613
2655,0.0,0.00423728813559322,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211864406779661,0.00423728813559322,0.00423728813559322,0.00423728813559322,0.01694915254237288,0.00847457627118644,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.00423728813559322,0.0,0.0,0.0,0.0
2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0
2835,0.0,0.0016983016983016985,0.0013486513486513487,0.0,0.0,0.0,0.00034965034965034965,0.00034965034965034965,0.0,0.000999000999000999,0.000999000999000999,0.0,0.000999000999000999,0.000999000999000999,0.001048951048951049,0.009643262400039092,0.0013486513486513487,0.0032656998174239557,0.0013486513486513487,0.003553589267874982,0.001917274644547372,0.0,0.0009182736455463729,0.0009182736455463729,0.008808577102352293,0.006845371377391082,0.00034965034965034965,0.007132174687033622,0.00034965034965034965,0.006144784044470566,0.005137623319441501,0.001675910296599952,0.0006993006993006993
2853,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.023952095808383235,0.0,0.0,0.011976047904191617,0.011976047904191617,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.023952095808383235,0.011976047904191617,0.005988023952095809
3032,0.0008064516129032258,0.0064516129032258064,0.0032258064516129032,0.0016129032258064516,0.0008064516129032258,0.0008064516129032258,0.0,0.0,0.0016129032258064516,0.004838709677419355,0.004838709677419355,0.004032258064516129,0.004032258064516129,0.0,0.0064516129032258064,0.025806451612903226,0.00564516129032258,0.0064516129032258064,0.00967741935483871,0.01532258064516129,0.00564516129032258,0.004838709677419355,0.0,0.0,0.0,0.0008064516129032258,0.00564516129032258,0.008870967741935484,0.0032258064516129032,0.0032258064516129032,0.008870967741935484,0.013709677419354839,0.0016129032258064516
3236,0.0,0.015772870662460567,0.0031545741324921135,0.006309148264984227,0.0,0.0031545741324921135,0.006309148264984227,0.0,0.0,0.0,0.006309148264984227,0.0,0.0031545741324921135,0.0,0.012618296529968454,0.00946372239747634,0.00946372239747634,0.006309148264984227,0.006309148264984227,0.006309148264984227,0.006309148264984227,0.0031545741324921135,0.0,0.0,0.0,0.0,0.006309148264984227,0.0,0.0031545741324921135,0.0,0.0,0.0031545741324921135,0.0
3344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.00625,0.0,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.04375
3402,0.0,0.00625,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.00625,0.0,0.00625,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0
3700,0.006060606060606061,0.006060606060606061,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.006060606060606061,0.0,0.006060606060606061,0.01818181818181818,0.006060606060606061,0.0,0.012121212121212121,0.024242424242424242,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.012121212121212121,0.006060606060606061,0.006060606060606061
3730,0.0,0.027522935779816515,0.0,0.0,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.0,0.01834862385321101,0.01834862385321101,0.0,0.03669724770642202,0.0,0.009174311926605505,0.01834862385321101,0.027522935779816515,0.0,0.009174311926605505,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.027522935779816515,0.0,0.0
3973,0.0,0.0,0.0,0.001488095238095238,0.0,0.0,0.0,0.0,0.0,0.001488095238095238,0.0,0.001488095238095238,0.001488095238095238,0.0,0.0,0.016281512605042014,0.0,0.0,0.008841036414565826,0.001488095238095238,0.001488095238095238,0.0,0.0,0.0,0.005952380952380952,0.00744047619047619,0.0,0.007352941176470588,0.0,0.007352941176470588,0.004464285714285714,0.001488095238095238,0.0
4031,0.0,0.006289308176100629,0.0,0.0020964360587002098,0.0,0.0020964360587002098,0.0,0.0,0.0020964360587002098,0.008385744234800839,0.0,0.0,0.006289308176100629,0.0,0.006289308176100629,0.027253668763102725,0.0020964360587002098,0.006289308176100629,0.010482180293501049,0.014675052410901468,0.010482180293501049,0.0,0.0,0.0,0.0041928721174004195,0.006289308176100629,0.0020964360587002098,0.0,0.0041928721174004195,0.0,0.0041928721174004195,0.008385744234800839,0.006289308176100629
4132,0.0,0.0008213353947241279,0.0,0.0011420780887750432,0.0,0.0003586800573888092,0.0,0.0,0.003348498519103238,0.0028334723978804396,0.0029442386851173154,0.00037230081906180194,0.0012252962496587178,0.0,0.000898069151324652,0.013849346000176175,0.0023284349844744996,0.0005574081972934197,0.00409312032806906,0.008136557364670827,0.0014240243895633283,0.00037230081906180194,0.0016585729287010918,0.0021291611639952094,0.0,0.0001987281399046105,0.003693860326072589,0.0,0.003989663488497518,0.0003586800573888092,0.004310126291606681,0.014998180668407357,0.005116227825953551
4184,0.0,0.0031446540880503146,0.0,0.0031446540880503146,0.0,0.0031446540880503146,0.0,0.0031446540880503146,0.0,0.0031446540880503146,0.0,0.0031446540880503146,0.0,0.0,0.0,0.006289308176100629,0.0,0.0031446540880503146,0.0,0.006289308176100629,0.0,0.0,0.0031446540880503146,0.0031446540880503146,0.009433962264150943,0.009433962264150943,0.0,0.0,0.012578616352201259,0.0,0.0,0.006289308176100629,0.006289308176100629
4192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.015625
4193,0.002849002849002849,0.011396011396011397,0.008547008547008548,0.011396011396011397,0.017094017094017096,0.002849002849002849,0.011396011396011397,0.014245014245014245,0.0,0.005698005698005698,0.017094017094017096,0.0,0.022792022792022793,0.005698005698005698,0.019943019943019943,0.03418803418803419,0.014245014245014245,0.0,0.022792022792022793,0.017094017094017096,0.03133903133903134,0.002849002849002849,0.0,0.002849002849002849,0.0,0.0,0.008547008547008548,0.002849002849002849,0.005698005698005698,0.008547008547008548,0.014245014245014245,0.0,0.0
4517,0.0011337868480725622,0.00551107801039531,0.0019077215915935318,0.007316991494206683,0.0002469135802469136,0.00039968025579536375,0.0002469135802469136,0.0002469135802469136,0.0006816881520164579,0.006656243893925896,0.0025740815333157928,0.0,0.01034203129571389,0.0005640157924421883,0.002063072973964063,0.02476635260261118,0.0033463587610385653,0.0072491589380540905,0.012066956401988502,0.011071279435847662,0.016333733985608653,0.0,0.0002469135802469136,0.0002469135802469136,0.003353619534996912,0.0030710315639695934,0.001171957483518136,0.005951503936336015,0.0026027473168989163,0.001876294976233377,0.017650088422986734,0.0028779719702404366,0.0033168844458083546
4606,0.0,0.012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.006060606060606061,0.0,0.0,0.006060606060606061,0.0,0.006060606060606061,0.03636363636363636,0.006060606060606061,0.006060606060606061,0.012121212121212121,0.01818181818181818,0.006060606060606061,0.0,0.006060606060606061,0.006060606060606061,0.0,0.0,0.006060606060606061,0.006060606060606061,0.0,0.0,0.01818181818181818,0.01818181818181818,0.0
4796,0.002680965147453083,0.002680965147453083,0.005361930294906166,0.0,0.0,0.005361930294906166,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.002680965147453083,0.0,0.005361930294906166,0.005361930294906166,0.005361930294906166,0.013404825737265416,0.002680965147453083,0.021447721179624665,0.002680965147453083,0.0,0.0,0.002680965147453083,0.002680965147453083,0.0,0.0,0.002680965147453083,0.002680965147453083,0.0,0.010723860589812333,0.00804289544235925,0.010723860589812333
4831,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.006711409395973154,0.0,0.0,0.006711409395973154,0.006711409395973154,0.0,0.013422818791946308,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.020134228187919462,0.0,0.026845637583892617,0.006711409395973154,0.0,0.0
4897,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,0.0,0.0,0.008695652173913044,0.008695652173913044,0.017391304347826087,0.0,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.0,0.008695652173913044,0.008695652173913044,0.0
4983,0.0,0.006896551724137931,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.013793103448275862,0.006896551724137931,0.0,0.013793103448275862,0.020689655172413793,0.006896551724137931,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.020689655172413793,0.0,0.006896551724137931,0.0,0.027586206896551724,0.013793103448275862
5004,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
5096,0.003355704697986577,0.003355704697986577,0.0,0.0,0.003355704697986577,0.003355704697986577,0.003355704697986577,0.0,0.003355704697986577,0.003355704697986577,0.003355704697986577,0.0,0.006711409395973154,0.0,0.003355704697986577,0.020134228187919462,0.003355704697986577,0.010067114093959731,0.010067114093959731,0.016778523489932886,0.0,0.0,0.006711409395973154,0.003355704697986577,0.006711409395973154,0.003355704697986577,0.010067114093959731,0.0,0.0,0.0,0.010067114093959731,0.013422818791946308,0.006711409395973154
5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.017241379310344827,0.0,0.008620689655172414,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827
5196,0.0,0.0036101083032490976,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0036101083032490976,0.0,0.0036101083032490976,0.018050541516245487,0.007220216606498195,0.0,0.010830324909747292,0.0036101083032490976,0.0036101083032490976,0.0036101083032490976,0.007220216606498195,0.0036101083032490976,0.0,0.0,0.0036101083032490976,0.007220216606498195,0.007220216606498195,0.0036101083032490976,0.010830324909747292,0.0036101083032490976,0.0036101083032490976
5215,0.00851063829787234,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.00425531914893617,0.02553191489361702,0.00851063829787234,0.0,0.00851063829787234,0.00425531914893617,0.00425531914893617,0.0,0.0,0.00851063829787234,0.00425531914893617,0.01276595744680851,0.00425531914893617,0.00425531914893617,0.00425531914893617,0.0,0.0,0.00425531914893617,0.0
5227,0.0,0.0030534351145038168,0.0030534351145038168,0.0030534351145038168,0.0,0.0,0.0,0.0,0.0015267175572519084,0.007633587786259542,0.0030534351145038168,0.0,0.0030534351145038168,0.0015267175572519084,0.0030534351145038168,0.007633587786259542,0.004580152671755725,0.010687022900763359,0.004580152671755725,0.010687022900763359,0.0030534351145038168,0.0015267175572519084,0.0030534351145038168,0.0015267175572519084,0.0,0.0,0.0,0.004580152671755725,0.0030534351145038168,0.0,0.0030534351145038168,0.012213740458015267,0.0061068702290076335
5406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
5548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.01282051282051282,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0
5611,0.0,0.011494252873563218,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657,0.00322061191626409,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001610305958132045,0.0,0.001610305958132045,0.00322061191626409,0.001610305958132045,0.004830917874396135,0.001610305958132045,0.00322061191626409,0.001610305958132045,0.0,0.0,0.00322061191626409,0.0,0.0,0.001610305958132045,0.0,0.0,0.0,0.001610305958132045,0.00322061191626409,0.0
5782,0.0,0.018152173913043478,0.002717391304347826,0.0,0.0,0.002717391304347826,0.0,0.0,0.005,0.007717391304347826,0.002717391304347826,0.0,0.007717391304347826,0.002717391304347826,0.015434782608695652,0.028586956521739128,0.018152173913043478,0.008152173913043478,0.018152173913043478,0.015869565217391305,0.008152173913043478,0.0,0.0,0.0,0.0,0.0,0.015434782608695652,0.0,0.0,0.0,0.010434782608695653,0.005,0.0
5791,0.0066230776898748515,0.007530529172320217,0.0,0.0,0.0,0.0,0.0,0.0,0.0018518518518518517,0.00404965404965405,0.004477611940298507,0.0,0.003278688524590164,0.0,0.0014925373134328358,0.014415407698989788,0.005970149253731343,0.008249158249158249,0.0029850746268656717,0.00404965404965405,0.005542191363086886,0.0,0.002197802197802198,0.002197802197802198,0.005130540376442016,0.005130540376442016,0.0014925373134328358,0.008115615003307687,0.0,0.0014925373134328358,0.0036903395112350334,0.0,0.00404965404965405
5827,0.0,0.0015066394279877426,0.0,0.007076257076257077,0.0,0.0022988505747126436,0.0,0.0,0.0038467377651438374,0.0025627891606080635,0.0023809523809523807,0.0,0.010124171321381705,0.0,0.0015151515151515152,0.03189561247488662,0.0017379679144385028,0.0066724876902852425,0.007833832833832833,0.010271833663284904,0.007825320746669062,0.0,0.0008333333333333334,0.002348484848484849,0.0,0.0008333333333333334,0.003138528138528139,0.0,0.0,0.005824420677361854,0.020645555553974827,0.01031906963580827,0.0032258064516129032
5985,0.0012300123001230013,0.016827074661209775,0.0012300123001230013,0.0012300123001230013,0.00516795865633075,0.0,0.0,0.0,0.0056022408963585435,0.006491157348548275,0.011441974884865128,0.0,0.008062265496604546,0.0012300123001230013,0.007627983256576752,0.022429315557568316,0.01513201178523413,0.005044003928411377,0.02064106628949815,0.014149908940949875,0.01780917750549403,0.0,0.0012300123001230013,0.0,0.0,0.002583979328165375,0.008857995556699753,0.00984009840098401,0.008857995556699753,0.0036900369003690036,0.0,0.0028011204481792717,0.0
6198,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6234,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.004629629629629629,0.004629629629629629,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629629629629629,0.004629629629629629,0.013888888888888888,0.0
6317,0.0025252525252525255,0.020202020202020204,0.007575757575757576,0.0025252525252525255,0.010101010101010102,0.0,0.005050505050505051,0.007575757575757576,0.0,0.007575757575757576,0.015151515151515152,0.0,0.015151515151515152,0.0025252525252525255,0.007575757575757576,0.03282828282828283,0.007575757575757576,0.007575757575757576,0.010101010101010102,0.022727272727272728,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0025252525252525255,0.0025252525252525255,0.005050505050505051,0.0025252525252525255,0.005050505050505051,0.012626262626262626,0.0
6370,0.0,0.017243953418931025,0.0012690355329949238,0.03743755699563403,0.0,0.0,0.0,0.0,0.0,0.0430620478147103,0.0012690355329949238,0.0030864197530864196,0.03743755699563403,0.0,0.0012690355329949238,0.0778419132778643,0.0012690355329949238,0.0,0.041244663594618806,0.005624490819076267,0.021891367330304327,0.006756756756756757,0.0012690355329949238,0.0030864197530864196,0.0,0.0033783783783783786,0.0,0.0025380710659898475,0.0038071065989847717,0.0012690355329949238,0.004647413911373303,0.004355455286081344,0.0012690355329949238
