,user_id,postingFrequency,postingInterval,generalMoreFreq,generalWordCount
115,22492.0,54.0,8.132075471698114,0.0,18.384615384615383
116,22495.0,1068.0,2.2080599812558575,0.0,1.0
117,22498.0,157.0,4.467948717948718,0.0,1.0
118,22504.0,12.0,12.272727272727273,1.0,258.3018867924528
119,22512.0,16.0,32.86666666666667,1.0,1.0
120,22514.0,162.0,6.186335403726708,0.0,71.05405405405405
121,22517.0,28.0,22.51851851851852,1.0,21.2987012987013
122,22519.0,29.0,24.428571428571427,1.0,34.25925925925926
123,22532.0,215.0,2.6588785046728973,1.0,1.0
124,22536.0,182.0,5.486187845303867,0.0,21.416666666666668
125,22538.0,25.0,15.625,1.0,1.9583333333333333
126,22542.0,36.0,55.285714285714285,0.0,47.357142857142854
127,22543.0,200.0,7.341708542713568,1.0,67.3
128,22545.0,77.0,2.1973684210526314,1.0,33.09090909090909
129,22552.0,40.0,14.487179487179487,1.0,19.095238095238095
130,22553.0,52.0,24.705882352941178,1.0,3.911111111111111
131,22558.0,11.0,5.4,1.0,5.857142857142857
132,22559.0,17.0,8.625,1.0,36.3
133,22581.0,64.0,23.0,0.0,46.65
134,22591.0,58.0,6.0,1.0,31.11764705882353
135,22596.0,316.0,4.050793650793651,0.0,60.04635761589404
136,22599.0,79.0,14.974358974358974,0.0,280.01176470588234
137,22601.0,36.0,7.371428571428571,1.0,55.76
138,22606.0,128.0,12.937007874015748,0.0,1.0
139,22608.0,58.0,26.36842105263158,1.0,45.291666666666664
140,22610.0,42.0,18.5609756097561,1.0,1.0
141,22620.0,39.0,6.657894736842105,1.0,73.20289855072464
142,22621.0,38.0,31.91891891891892,0.0,42.46666666666667
143,22622.0,71.0,20.285714285714285,0.0,10.363636363636363
144,22623.0,59.0,10.258620689655173,0.0,43.5
145,22625.0,29.0,40.464285714285715,1.0,24.9
146,22627.0,198.0,6.050761421319797,0.0,32.5
147,22648.0,20.0,43.0,1.0,20.392857142857142
148,22649.0,43.0,22.88095238095238,0.0,86.16666666666667
149,22651.0,873.0,0.5745412844036697,0.0,14.53448275862069
150,22654.0,22.0,82.95238095238095,1.0,16.3125
151,22657.0,19.0,34.166666666666664,1.0,20.318181818181817
152,22660.0,174.0,3.786127167630058,1.0,22.125
153,22667.0,67.0,9.56060606060606,1.0,8.29940119760479
154,22668.0,11.0,33.8,1.0,2.3333333333333335
155,22670.0,13.0,101.41666666666667,0.0,6.9868421052631575
156,22672.0,77.0,11.223684210526315,0.0,33.333333333333336
157,22677.0,97.0,25.239583333333332,0.0,86.91666666666667
158,22680.0,125.0,12.556451612903226,0.0,1.0
159,22685.0,16.0,37.333333333333336,1.0,33.69879518072289
160,22697.0,73.0,9.777777777777779,0.0,76.1
161,22701.0,378.0,5.389920424403183,0.0,1.0
162,22703.0,17.0,31.3125,1.0,2.782608695652174
163,22708.0,23.0,59.90909090909091,1.0,27.408695652173915
164,22711.0,155.0,18.149350649350648,0.0,1.0
165,22718.0,663.0,2.120845921450151,0.0,51.30769230769231
166,22720.0,324.0,1.888544891640867,1.0,76.91044776119404
167,22724.0,27.0,8.76923076923077,1.0,1.0
168,22730.0,40.0,20.205128205128204,0.0,15.952380952380953
169,22731.0,21.0,9.8,1.0,148.02970297029702
170,22733.0,126.0,5.76,0.0,10.631578947368421
171,22746.0,14.0,17.53846153846154,1.0,1.0
172,22753.0,12.0,47.36363636363637,1.0,4.663043478260869
173,22759.0,610.0,3.8916256157635467,0.0,10.1
174,22761.0,535.0,1.4606741573033708,0.0,13.619047619047619
175,22763.0,237.0,3.639830508474576,1.0,51.1875
176,22772.0,1031.0,0.9844660194174757,0.0,62.07142857142857
177,22780.0,259.0,2.364341085271318,0.0,31.383928571428573
178,22783.0,87.0,15.534883720930232,1.0,1.0
179,22789.0,21.0,50.3,0.0,1.0
180,22791.0,429.0,1.8691588785046729,0.0,1.0
181,22794.0,14.0,43.23076923076923,1.0,13.022727272727273
182,22798.0,58.0,27.771929824561404,1.0,50.0
183,22801.0,20.0,87.05263157894737,1.0,82.68181818181819
184,22803.0,34.0,19.151515151515152,0.0,33.142857142857146
185,22811.0,182.0,1.7569060773480663,1.0,56.535714285714285
186,22823.0,278.0,4.4296028880866425,0.0,1.0
187,22838.0,24.0,2.0869565217391304,1.0,13.266666666666667
188,22849.0,11.0,56.0,1.0,14.6
189,22868.0,151.0,7.273333333333333,1.0,24.620689655172413
190,22882.0,22.0,68.38095238095238,1.0,8.566666666666666
191,22883.0,16.0,7.133333333333334,1.0,39.108108108108105
192,22891.0,21.0,29.65,0.0,1.0
193,22901.0,26.0,63.04,1.0,23.817073170731707
194,22908.0,176.0,5.045714285714285,1.0,1.0
195,22910.0,14.0,20.076923076923077,1.0,85.5
196,22912.0,367.0,4.942622950819672,0.0,11.75
197,22913.0,98.0,23.309278350515463,0.0,1.0
198,22914.0,41.0,33.85,1.0,2.488372093023256
199,22915.0,148.0,6.8979591836734695,1.0,12.208333333333334
200,22916.0,29.0,5.464285714285714,1.0,301.6666666666667
201,22917.0,49.0,3.0833333333333335,1.0,22.516129032258064
202,22919.0,18.0,38.35294117647059,0.0,45.15
203,22920.0,25.0,25.333333333333332,1.0,39.625
204,22925.0,69.0,1.6029411764705883,1.0,56.31707317073171
205,22927.0,367.0,3.0273224043715845,0.0,94.71428571428571
206,22929.0,42.0,18.609756097560975,0.0,1.0
207,22931.0,23.0,75.72727272727273,1.0,25.01086956521739
208,22936.0,99.0,9.785714285714286,0.0,6.944444444444445
209,22937.0,63.0,16.516129032258064,0.0,85.44927536231884
210,22943.0,18.0,7.0,1.0,17.357142857142858
211,22955.0,165.0,5.4573170731707314,0.0,4.363636363636363
212,22959.0,324.0,4.176470588235294,0.0,20.272727272727273
213,22961.0,14.0,129.92307692307693,1.0,86.20833333333333
214,22962.0,47.0,27.82608695652174,0.0,2.1362467866323906
215,22975.0,87.0,3.744186046511628,1.0,4.105263157894737
216,22979.0,14.0,15.076923076923077,0.0,25.5
217,22987.0,11.0,107.8,0.0,14.95
218,22990.0,27.0,59.65384615384615,0.0,45.25
219,22994.0,86.0,12.282352941176471,0.0,1.0
220,23011.0,82.0,13.444444444444445,1.0,62.888888888888886
221,23013.0,352.0,2.8461538461538463,0.0,52.80909090909091
222,23015.0,18.0,23.41176470588235,1.0,48.94871794871795
223,23020.0,12.0,76.0,1.0,30.34375
224,23022.0,4031.0,0.5404466501240694,0.0,1.0
225,23029.0,161.0,9.475,1.0,4.5
226,23032.0,29.0,9.892857142857142,1.0,1.0
227,23033.0,26.0,54.16,0.0,30.70967741935484
228,23034.0,82.0,14.481481481481481,0.0,1.0
229,23035.0,11.0,71.6,1.0,1.0
230,23049.0,321.0,6.828125,0.0,1.0
231,23051.0,22.0,30.904761904761905,1.0,54.4375
232,23054.0,162.0,6.111801242236025,0.0,79.73684210526316
233,23062.0,34.0,31.575757575757574,0.0,1.1129032258064515
234,23066.0,19.0,30.72222222222222,0.0,36.45454545454545
235,23070.0,102.0,33.46534653465346,0.0,9.625
236,23074.0,28.0,40.111111111111114,0.0,4.130434782608695
237,23075.0,20.0,14.68421052631579,1.0,2.923076923076923
238,23082.0,90.0,7.247191011235955,0.0,1.0
239,23083.0,18.0,28.58823529411765,1.0,60.2
240,23091.0,142.0,8.652482269503546,1.0,42.0
241,23095.0,55.0,9.61111111111111,1.0,40.0625
242,23100.0,13.0,87.66666666666667,1.0,1.0
243,23106.0,38.0,17.08108108108108,1.0,20.904761904761905
244,23120.0,26.0,16.28,1.0,74.0
245,23122.0,60.0,14.661016949152541,1.0,1.0
246,23123.0,236.0,4.608510638297872,0.0,3.6285714285714286
247,23125.0,36.0,17.17142857142857,1.0,1.0
248,23128.0,14.0,67.38461538461539,1.0,1.0
249,23132.0,203.0,2.1633663366336635,0.0,1.0
250,23138.0,439.0,1.1621004566210045,0.0,18.69811320754717
251,23145.0,145.0,15.465277777777779,1.0,28.1875
252,23149.0,37.0,20.805555555555557,0.0,49.5625
253,23167.0,21.0,65.9,0.0,44.78
254,23168.0,393.0,2.4158163265306123,0.0,30.7
255,23176.0,14.0,12.307692307692308,1.0,1.0
256,23187.0,29.0,2.0714285714285716,0.0,31.61111111111111
257,23190.0,20.0,4.105263157894737,1.0,22.339622641509433
258,23196.0,74.0,10.684931506849315,0.0,5.08
259,23201.0,18.0,10.941176470588236,0.0,44.8
260,23208.0,12.0,21.272727272727273,1.0,5.333333333333333
261,23211.0,91.0,12.966666666666667,0.0,8.142857142857142
262,23215.0,87.0,13.976744186046512,0.0,396.8095238095238
263,23221.0,961.0,2.279166666666667,0.0,127.25
264,23223.0,36.0,33.885714285714286,1.0,1.0
265,23225.0,37.0,25.25,0.0,25.608695652173914
266,23233.0,24.0,48.608695652173914,0.0,20.4
267,23236.0,28.0,19.962962962962962,0.0,1.0
268,23256.0,42.0,22.829268292682926,0.0,69.69565217391305
269,23258.0,200.0,10.552763819095478,1.0,14.481481481481481
270,23259.0,199.0,4.03030303030303,0.0,1.0
271,23270.0,84.0,14.168674698795181,0.0,83.86764705882354
272,23279.0,95.0,1.148936170212766,1.0,60.04761904761905
273,23292.0,74.0,8.383561643835616,1.0,22.967741935483872
274,23305.0,154.0,2.326797385620915,0.0,32.25
275,23306.0,16.0,34.86666666666667,1.0,3.533333333333333
276,23308.0,642.0,2.499219968798752,0.0,83.35714285714286
277,23314.0,16.0,40.6,1.0,26.307692307692307
278,23324.0,98.0,2.9381443298969074,0.0,1.0
279,23327.0,12.0,66.54545454545455,1.0,7.23469387755102
280,23337.0,83.0,7.853658536585366,0.0,76.27272727272727
281,23352.0,67.0,3.1666666666666665,1.0,1.5
282,23357.0,25.0,16.0,0.0,19.0
283,23363.0,70.0,5.463768115942029,0.0,25.214285714285715
284,23369.0,82.0,10.0,0.0,10.873015873015873
285,23370.0,41.0,20.45,1.0,1.6623376623376624
286,23376.0,14.0,61.76923076923077,1.0,11.289473684210526
287,23377.0,56.0,15.181818181818182,1.0,11.857142857142858
288,23381.0,47.0,7.739130434782608,0.0,13.272727272727273
289,23382.0,48.0,18.404255319148938,0.0,33.07272727272727
290,23384.0,119.0,2.135593220338983,1.0,71.7
291,23386.0,131.0,4.407692307692308,0.0,20.214285714285715
292,23389.0,304.0,1.7854785478547854,0.0,142.72222222222223
293,23397.0,27.0,18.23076923076923,1.0,2.3164556962025316
294,23405.0,38.0,32.54054054054054,0.0,39.625
295,23407.0,234.0,1.6351931330472103,0.0,3.8275862068965516
296,23408.0,373.0,2.9381720430107525,0.0,25.125
297,23411.0,11.0,154.7,1.0,4.3
298,23414.0,26.0,12.12,0.0,196.0
299,23415.0,52.0,7.235294117647059,0.0,75.47058823529412
300,23426.0,48.0,24.78723404255319,0.0,4.538461538461538
301,23429.0,113.0,13.535714285714286,1.0,26.5
302,23430.0,98.0,7.144329896907217,1.0,42.75
303,23433.0,173.0,8.11046511627907,1.0,6.448
304,23438.0,38.0,5.243243243243243,1.0,23.86111111111111
305,23446.0,74.0,19.027397260273972,0.0,53.46153846153846
306,23462.0,73.0,16.01388888888889,1.0,85.44736842105263
307,23463.0,139.0,13.644927536231885,1.0,33.69090909090909
308,23464.0,277.0,2.463768115942029,1.0,44.714285714285715
309,23465.0,285.0,6.264084507042254,0.0,1.0
310,23475.0,13.0,41.916666666666664,1.0,85.35802469135803
311,23492.0,13.0,74.66666666666667,0.0,3.6363636363636362
312,23496.0,144.0,23.678321678321677,0.0,6.175
313,23497.0,34.0,45.42424242424242,1.0,29.833333333333332
314,23498.0,83.0,11.75609756097561,0.0,4.326530612244898
315,23501.0,111.0,16.045454545454547,1.0,11.066666666666666
316,23518.0,36.0,19.257142857142856,1.0,6.235294117647059
317,23534.0,21.0,68.1,1.0,43.90909090909091
318,23535.0,190.0,16.375661375661377,0.0,23.454545454545453
319,23536.0,62.0,18.131147540983605,1.0,6.384615384615385
320,23542.0,44.0,12.232558139534884,1.0,16.63157894736842
321,23543.0,69.0,12.897058823529411,0.0,1.1352941176470588
322,23560.0,42.0,31.5609756097561,1.0,18.0
323,23567.0,60.0,6.0,0.0,94.0
324,23575.0,16.0,38.666666666666664,0.0,121.0
325,23576.0,50.0,7.081632653061225,0.0,11.647058823529411
326,23577.0,46.0,18.733333333333334,1.0,1.0
327,23580.0,108.0,7.355140186915888,1.0,48.95454545454545
328,23581.0,33.0,20.53125,1.0,37.903225806451616
329,23583.0,36.0,10.885714285714286,0.0,209.30769230769232
330,23587.0,15.0,42.0,1.0,17.705882352941178
331,23589.0,37.0,31.166666666666668,1.0,120.1
332,23591.0,11.0,28.2,1.0,1.0
333,23593.0,25.0,52.875,1.0,1.0
334,23599.0,17.0,18.375,0.0,3.869565217391304
335,23601.0,38.0,28.64864864864865,1.0,1.0
336,23602.0,32.0,38.70967741935484,1.0,1.0
337,23603.0,25.0,14.875,0.0,5.552238805970149
338,23630.0,16.0,12.0,0.0,14.428571428571429
339,23632.0,71.0,14.8,0.0,100.23076923076923
340,23639.0,116.0,8.547826086956523,0.0,42.36363636363637
341,23641.0,18.0,10.764705882352942,1.0,1.0
342,23646.0,26.0,20.4,1.0,1.2763157894736843
343,23647.0,25.0,11.666666666666666,1.0,4.411428571428571
344,23654.0,479.0,5.313807531380753,0.0,49.8
345,23657.0,12.0,100.0,1.0,1.0
346,23661.0,18.0,59.411764705882355,0.0,14.346153846153847
347,23662.0,108.0,6.168224299065421,0.0,129.53846153846155
348,23674.0,20.0,6.421052631578948,0.0,27.583333333333332
349,23678.0,2356.0,0.3087048832271762,0.0,38.81578947368421
350,23680.0,94.0,15.24731182795699,1.0,65.6
351,23682.0,321.0,3.6875,0.0,67.3529411764706
352,23683.0,43.0,29.547619047619047,1.0,125.36363636363636
353,23688.0,37.0,30.38888888888889,1.0,6.7272727272727275
354,23694.0,13.0,70.58333333333333,1.0,77.52380952380952
355,23695.0,43.0,16.166666666666668,0.0,98.03260869565217
356,23714.0,14.0,67.84615384615384,0.0,6.555555555555555
357,23717.0,38.0,20.54054054054054,0.0,16.454545454545453
358,23718.0,17.0,67.5,1.0,140.2093023255814
359,23719.0,39.0,24.57894736842105,1.0,1.9090909090909092
360,23731.0,15.0,30.285714285714285,1.0,1.0
361,23732.0,132.0,10.221374045801527,0.0,67.1470588235294
362,23744.0,107.0,9.81132075471698,0.0,34.1578947368421
363,23745.0,241.0,1.3541666666666667,0.0,35.95454545454545
364,23751.0,89.0,9.227272727272727,1.0,1.0
365,23766.0,18.0,63.11764705882353,1.0,36.59154929577465
366,23767.0,83.0,24.23170731707317,1.0,1.0
367,23770.0,95.0,3.234042553191489,0.0,23.470284237726098
368,23773.0,46.0,4.333333333333333,1.0,16.1
369,23774.0,96.0,3.863157894736842,0.0,57.529411764705884
370,23777.0,106.0,23.542857142857144,1.0,4.487179487179487
371,23778.0,199.0,6.378787878787879,0.0,33.36363636363637
372,23781.0,22.0,15.428571428571429,1.0,1.0
373,23785.0,76.0,9.066666666666666,0.0,100.63636363636364
374,23786.0,13.0,9.25,1.0,9.928571428571429
375,23791.0,43.0,27.61904761904762,0.0,59.61538461538461
376,23793.0,21.0,3.0,1.0,25.0
377,23805.0,204.0,12.16256157635468,0.0,88.38461538461539
378,23809.0,269.0,3.1305970149253732,0.0,8.928571428571429
379,23813.0,11.0,79.4,1.0,143.3846153846154
380,23824.0,82.0,15.283950617283951,0.0,178.6818181818182
381,23829.0,33.0,15.1875,1.0,37.76470588235294
382,23831.0,22.0,63.04761904761905,1.0,11.046296296296296
383,23833.0,38.0,17.972972972972972,0.0,40.785714285714285
384,23842.0,24.0,28.043478260869566,1.0,1.8181818181818181
385,23849.0,87.0,9.755813953488373,0.0,18.5
386,23854.0,26.0,9.48,1.0,1.0
387,23860.0,18.0,15.529411764705882,1.0,1.9411764705882353
388,23863.0,22.0,13.714285714285714,0.0,25.75
389,23872.0,88.0,7.862068965517241,1.0,1.0
390,23878.0,15.0,29.142857142857142,1.0,47.84873949579832
391,23879.0,60.0,11.338983050847459,0.0,56.25
392,23880.0,57.0,10.428571428571429,1.0,1.0
393,23889.0,23.0,18.454545454545453,1.0,9.481481481481481
394,23890.0,41.0,34.725,1.0,87.92857142857143
395,23895.0,311.0,3.3451612903225807,1.0,1.0
396,23902.0,29.0,38.642857142857146,1.0,91.04545454545455
397,23913.0,106.0,8.857142857142858,0.0,122.39583333333333
398,23915.0,27.0,3.576923076923077,0.0,138.375
399,23916.0,13.0,96.66666666666667,1.0,51.166666666666664
400,23923.0,158.0,3.6878980891719744,0.0,21.676470588235293
401,23924.0,102.0,4.207920792079208,0.0,1.0
402,23934.0,28.0,11.11111111111111,0.0,68.84
403,23937.0,155.0,11.383116883116884,0.0,29.075
404,23942.0,14.0,8.846153846153847,0.0,14.125
405,23946.0,31.0,16.633333333333333,0.0,8.91025641025641
406,23951.0,96.0,10.757894736842106,0.0,1.0
407,23953.0,110.0,1.7889908256880733,1.0,11.892857142857142
408,23959.0,67.0,13.954545454545455,0.0,20.0
409,23962.0,276.0,6.949090909090909,0.0,62.90909090909091
410,23964.0,29.0,57.214285714285715,1.0,14.947368421052632
411,23966.0,11.0,107.1,0.0,45.95
412,23972.0,885.0,2.0339366515837103,0.0,25.333333333333332
413,23974.0,34.0,18.939393939393938,0.0,1.0
414,23976.0,48.0,28.80851063829787,1.0,1.0
415,23981.0,11.0,62.6,1.0,32.45652173913044
416,23983.0,29.0,36.82142857142857,1.0,161.375
417,23988.0,12.0,96.54545454545455,0.0,14.194444444444445
418,23996.0,27.0,40.30769230769231,0.0,1.0333333333333334
419,26007.0,58.0,20.43859649122807,1.0,1.0
420,26012.0,332.0,3.226586102719033,0.0,56.53846153846154
421,26015.0,40.0,22.333333333333332,1.0,71.1
422,26020.0,47.0,17.91304347826087,1.0,17.85185185185185
423,26021.0,615.0,2.9283387622149837,0.0,69.84848484848484
424,26023.0,31.0,20.1,0.0,93.98795180722891
425,26024.0,155.0,6.383116883116883,0.0,44.58730158730159
426,26026.0,12.0,9.454545454545455,0.0,17.53846153846154
427,26029.0,77.0,20.11842105263158,1.0,174.30769230769232
428,26031.0,11.0,17.0,1.0,6.181818181818182
429,26033.0,77.0,8.789473684210526,0.0,41.24324324324324
430,26034.0,231.0,1.0565217391304347,0.0,1.0
431,26038.0,11.0,69.7,1.0,32.15151515151515
432,26040.0,116.0,11.191304347826087,1.0,4.5
433,26041.0,29.0,8.464285714285714,1.0,24.916666666666668
434,26047.0,17.0,60.8125,1.0,30.91891891891892
435,26049.0,74.0,12.95890410958904,1.0,22.18867924528302
436,26054.0,11.0,42.5,0.0,36.370370370370374
437,26062.0,19.0,12.38888888888889,1.0,9.302631578947368
438,26069.0,129.0,5.234375,1.0,45.177083333333336
439,26071.0,294.0,5.30716723549488,0.0,206.45
440,26078.0,71.0,11.442857142857143,1.0,34.5
441,26080.0,287.0,0.9370629370629371,1.0,35.333333333333336
442,26087.0,94.0,1.2580645161290323,0.0,10.311688311688311
443,26090.0,62.0,16.81967213114754,0.0,106.27777777777777
444,26093.0,64.0,26.58730158730159,1.0,1.0
445,26102.0,33.0,12.8125,0.0,1.0
446,26106.0,47.0,8.217391304347826,1.0,17.272727272727273
447,26107.0,18.0,13.058823529411764,1.0,11.555555555555555
448,26113.0,15.0,21.357142857142858,1.0,7.2
449,26114.0,23.0,40.40909090909091,1.0,87.42504409171076
450,26115.0,34.0,4.333333333333333,0.0,18.17142857142857
451,26131.0,34.0,16.96969696969697,1.0,155.3653846153846
452,26136.0,59.0,21.862068965517242,0.0,108.19047619047619
453,26141.0,28.0,37.22222222222222,1.0,22.902439024390244
454,26147.0,38.0,5.324324324324325,1.0,1.0
455,26152.0,19.0,59.94444444444444,1.0,3.4166666666666665
456,26155.0,40.0,15.512820512820513,0.0,1.0
457,26165.0,32.0,44.41935483870968,1.0,135.7
458,26166.0,209.0,6.841346153846154,1.0,1.0
459,26167.0,82.0,8.716049382716049,1.0,3.230769230769231
460,26168.0,108.0,13.794392523364486,1.0,1.0
461,26170.0,14.0,146.07692307692307,1.0,150.5897435897436
462,26173.0,35.0,8.147058823529411,0.0,68.38888888888889
463,26174.0,52.0,26.80392156862745,1.0,130.2608695652174
464,26178.0,12.0,3.272727272727273,0.0,31.84375
465,26179.0,44.0,19.0,1.0,1.0
466,26180.0,20.0,26.157894736842106,1.0,4.5
467,26191.0,70.0,7.449275362318841,0.0,182.76923076923077
468,26195.0,55.0,14.314814814814815,1.0,8.875
469,26198.0,5960.0,0.17486155395200537,0.0,16.923076923076923
470,26200.0,25.0,38.458333333333336,0.0,44.3
471,26204.0,99.0,7.091836734693878,1.0,2.4680851063829787
472,26212.0,27.0,40.80769230769231,1.0,64.83333333333333
473,26222.0,22.0,30.428571428571427,1.0,30.157894736842106
474,26242.0,25.0,62.583333333333336,1.0,72.06896551724138
475,26244.0,40.0,36.12820512820513,1.0,6.714285714285714
476,26248.0,12.0,1.0,0.0,14.375
477,26254.0,15.0,50.57142857142857,1.0,107.84782608695652
478,26263.0,15.0,11.571428571428571,1.0,50.27777777777778
479,26269.0,196.0,4.728205128205128,0.0,31.06896551724138
480,26270.0,11.0,35.8,1.0,32.666666666666664
