,user_id,postingFrequency,postingInterval,generalMoreFreq,generalWordCount,healthPostingFrequency,healthPostingInterval,healthMoreFreq,healthWordCount,mentionMethods,SWFrequency,SWPostingInterval,SWFreq,SWWordCount
73,3202.0,14.0,22.692307692307693,1.0,10.837209302325581,3.0,76.0,0,353.7142857142857,0.0,1.0,0.0,0,419.0
74,25347.0,59.0,14.431034482758621,1.0,20.5,3.0,51.0,0,153.5,1.0,4.0,159.0,0,174.0
75,5253.0,85.0,17.952380952380953,1.0,34.5,3.0,133.0,0,242.5,1.0,1.0,0.0,0,696.0
76,6792.0,41.0,11.45,0.0,36.20238095238095,5.0,121.75,1,313.25,1.0,1.0,0.0,0,104.0
77,7185.0,80.0,12.10126582278481,0.0,34.03174603174603,7.0,113.83333333333333,1,1029.5,1.0,7.0,77.5,1,281.0
78,42514.0,46.0,25.266666666666666,1.0,26.85,4.0,346.6666666666667,0,486.5,1.0,3.0,294.5,0,116.33333333333333
80,14614.0,13.0,35.833333333333336,1.0,286.6363636363636,0.0,0.0,0,0.0,0.0,3.0,147.5,0,376.85714285714283
81,43801.0,239.0,7.277310924369748,0.0,46.11904761904762,10.0,109.22222222222223,1,426.2,0.0,1.0,0.0,0,191.0
82,42402.0,23.0,43.36363636363637,0.0,92.50515463917526,11.0,88.0,0,207.8,1.0,1.0,0.0,0,0.0
83,33573.0,27.0,12.384615384615385,1.0,30.959183673469386,0.0,0.0,0,0.0,0.0,3.0,45.5,0,165.5
84,42279.0,18.0,31.176470588235293,0.0,68.37142857142857,3.0,103.5,0,386.75,0.0,1.0,0.0,0,0.0
85,36393.0,50.0,1.8979591836734695,1.0,44.19047619047619,3.0,59.0,0,84.0,0.0,3.0,63.5,0,92.5
86,29993.0,23.0,32.72727272727273,0.0,51.53846153846154,8.0,19.857142857142858,1,373.25,1.0,6.0,39.0,1,181.0
87,12716.0,143.0,8.21830985915493,1.0,413.4,10.0,65.55555555555556,1,36.5,1.0,3.0,97.0,0,148.6
89,41517.0,23.0,42.31818181818182,1.0,30.973684210526315,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
90,1073.0,15.0,70.07142857142857,1.0,11.833333333333334,0.0,0.0,0,0.0,0.0,1.0,0.0,0,40.0
91,12083.0,16.0,65.0,1.0,73.025,0.0,0.0,0,0.0,1.0,1.0,0.0,0,242.0
92,31156.0,33.0,30.9375,1.0,17.681818181818183,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
93,35898.0,43.0,7.261904761904762,0.0,117.29230769230769,6.0,48.6,1,143.66666666666666,0.0,1.0,0.0,0,0.0
94,3260.0,16.0,19.333333333333332,0.0,27.037037037037038,1.0,0.0,0,0.0,1.0,1.0,0.0,0,409.0
95,32828.0,86.0,6.764705882352941,0.0,170.546875,3.0,168.5,0,143.5,0.0,3.0,121.5,0,112.0
96,450.0,19.0,13.333333333333334,1.0,101.29411764705883,3.0,262.0,0,159.5,1.0,1.0,0.0,0,299.0
97,195.0,25.0,20.25,0.0,94.23809523809524,4.0,175.0,0,359.57142857142856,0.0,1.0,0.0,0,116.0
98,29508.0,50.0,14.551020408163266,0.0,89.408,4.0,17.0,0,349.8,0.0,1.0,0.0,0,0.0
99,39498.0,39.0,35.18421052631579,0.0,229.04545454545453,0.0,0.0,0,0.0,1.0,3.0,27.0,0,44.0
100,31051.0,138.0,5.744525547445256,0.0,63.8,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
101,48459.0,14.0,65.61538461538461,1.0,83.83333333333333,9.0,100.125,1,215.66666666666666,1.0,4.0,98.66666666666667,0,78.0
102,31178.0,18.0,63.0,0.0,35.875,0.0,0.0,0,0.0,0.0,1.0,0.0,0,156.0
103,25040.0,995.0,0.6408450704225352,0.0,40.56578947368421,5.0,200.0,1,142.8,1.0,3.0,107.0,0,85.5
104,18898.0,21.0,45.2,0.0,22.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0,67.0
105,46549.0,21.0,62.3,0.0,39.44957983193277,1.0,0.0,0,0.0,0.0,1.0,0.0,0,118.0
106,20438.0,91.0,9.033333333333333,0.0,76.61111111111111,5.0,73.0,1,211.66666666666666,0.0,1.0,0.0,0,0.0
107,49110.0,261.0,4.496153846153846,0.0,102.01086956521739,10.0,98.55555555555556,0,181.77777777777777,0.0,1.0,0.0,0,0.0
108,13913.0,17.0,77.5625,0.0,71.65217391304348,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
109,11994.0,17.0,48.125,1.0,23.235294117647058,5.0,133.5,1,488.5,1.0,4.0,26.0,0,46.0
110,41946.0,66.0,15.815384615384616,1.0,99.92105263157895,13.0,86.25,0,635.5,1.0,4.0,113.33333333333333,0,216.0
112,17119.0,58.0,29.54385964912281,0.0,10.088235294117647,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
113,27624.0,26.0,42.88,0.0,435.9230769230769,15.0,12.428571428571429,1,385.25,1.0,8.0,14.285714285714286,0,272.3333333333333
115,47849.0,483.0,2.0560165975103732,0.0,55.05797101449275,12.0,52.0,1,416.75,1.0,9.0,11.375,1,388.5
117,51307.0,20.0,35.1578947368421,1.0,41.3,0.0,0.0,0,0.0,0.0,1.0,0.0,0,28.0
118,1900.0,128.0,10.472440944881889,1.0,56.68846153846154,7.0,174.83333333333334,1,227.375,0.0,1.0,0.0,0,111.0
119,42350.0,126.0,8.936,1.0,82.9475982532751,8.0,98.57142857142857,1,511.5,1.0,3.0,276.5,0,185.5
121,45551.0,14.0,70.76923076923077,1.0,138.0120481927711,5.0,93.75,1,390.6363636363636,0.0,1.0,0.0,0,0.0
122,42864.0,13.0,13.583333333333334,1.0,24.42323651452282,6.0,30.2,0,362.8235294117647,1.0,5.0,132.5,0,43.0
123,51058.0,131.0,7.630769230769231,0.0,79.53846153846153,9.0,119.375,1,172.63636363636363,1.0,1.0,0.0,0,465.0
124,17139.0,19.0,11.11111111111111,1.0,32.746153846153845,7.0,24.333333333333332,0,87.625,1.0,3.0,24.0,0,167.5
125,8436.0,38.0,20.16216216216216,1.0,49.86363636363637,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0
126,47221.0,84.0,19.265060240963855,1.0,98.3076923076923,18.0,76.82352941176471,1,207.55555555555554,0.0,3.0,68.0,0,256.0
127,41458.0,41.0,41.225,1.0,53.53846153846154,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0
128,28148.0,32.0,23.322580645161292,1.0,9.631578947368421,16.0,69.46666666666667,0,247.0,0.0,3.0,57.5,0,111.875
129,28152.0,105.0,5.4326923076923075,1.0,24.696969696969695,3.0,120.5,0,213.625,0.0,3.0,180.0,0,47.666666666666664
130,41983.0,28.0,20.444444444444443,1.0,84.97222222222223,3.0,48.0,0,917.0,0.0,1.0,0.0,0,92.0
