,post_id,family_senti,partner_senti,self_senti
167,1koi6a,1,0,0
168,2rnaz9,0,0,0
169,2tz193,0,0,0
170,2wd3ti,0,0,0
171,2wk5t3,0,0,0
172,2wnoxi,0,0,-1
173,2zfc62,0,0,0
174,2z67pv,-2,0,-1
175,3ecemc,1,0,-3
176,3h893p,-1,0,-1
177,1xlwu6,-2,0,0
178,lmvfq,-2,1,0
179,pokay,2,0,0
180,dqgo4,1,0,0
181,2tro0t,-3,0,0
182,2u4wgg,0,0,0
183,1udbrm,0,0,0
184,2qlb67,0,0,0
185,2uhjye,0,0,0
186,fe97p,0,0,0
187,mr5ui,0,0,0
188,qg7k1,0,0,1
189,t0xye,0,0,0
190,tdkm5,-1,0,1
191,vpq1i,2,0,0
192,wzbn6,0,0,0
193,yc5pt,2,0,1
194,3f5uqv,0,0,-1
195,tfp3x,-1,0,-3
196,tsmfh,0,0,0
197,2difup,0,0,0
198,30rzpj,0,-3,0
199,z30fp,0,0,0
200,1ljlg7,0,0,0
201,joccw,0,0,0
202,qbawr,0,0,0
203,13lzl8,0,0,0
204,1ri327,0,0,0
205,2ehc76,1,1,2
206,1k4vfw,2,0,0
207,1k5kv0,0,0,0
208,1k9ijs,0,0,0
209,1ke6so,0,0,0
210,1krdpt,0,0,0
211,1l2vie,-1,0,0
212,1l4ja0,-3,0,0
213,1lzghs,0,0,0
214,1m072e,0,0,0
215,1matlk,0,0,0
216,1n2z3z,0,0,0
217,1nh8ta,0,0,0
218,1num1o,1,0,0
219,1nx9c0,0,0,0
220,1o0igy,-1,-1,0
221,1ogqsu,0,0,0
222,1ovbo4,1,0,0
223,1pashl,0,0,0
224,1wp0ll,0,0,0
225,3c41zu,0,0,0
226,bxe00,1,0,0
227,cni9u,0,0,0
228,cx2pi,0,0,0
229,di58g,0,0,0
230,diw6c,0,0,0
231,g7lce,0,0,0
232,ivhtg,-1,0,0
233,sok7j,0,0,0
234,1srb8x,2,0,0
235,20rnx9,0,0,0
236,20ro3j,0,0,0
237,cp427,0,1,0
238,mr6v8,2,0,0
239,mtefz,1,0,-3
240,10099b,0,0,0
241,342ji6,0,0,0
242,1i8oyp,0,0,0
243,1v0zh9,0,0,0
244,2d2jws,0,0,0
245,a11p0,0,0,0
246,xr32b,0,0,0
247,25gb17,-3,0,0
248,2hl4iw,1,0,0
249,2l862w,0,0,0
250,36mq8p,0,0,0
251,2ghfgr,-2,-2,0
252,zjfp0,0,0,0
253,10l9te,0,0,0
254,10vxd9,1,0,0
255,11sj90,0,0,0
256,13t3er,0,0,-1
257,2024qt,0,0,-3
258,2khqke,0,0,0
259,n8wuq,0,0,0
260,9kidq,0,0,0
261,aoul3,0,0,0
262,bm46n,0,0,0
263,bvg74,0,0,0
264,c5g8d,-1,0,0
265,cs82p,0,0,0
266,d0apo,0,0,0
267,e5pn2,0,0,0
268,gsals,0,0,0
269,gwjma,0,0,0
270,gzoyl,-1,0,-2
271,h0hax,0,0,0
272,h1jqw,0,0,0
273,hgl3w,0,0,0
274,hiik9,0,0,0
275,i2gme,0,0,0
276,kbu3k,0,0,0
277,ksciv,0,0,0
278,t8utp,0,0,0
279,vp6cl,0,0,0
280,wksum,0,0,0
281,xffvi,0,0,-2
282,y9w5l,0,0,0
283,ylnrx,0,0,-1
284,185z7b,0,0,0
285,1c1vqh,0,0,0
286,1cd8c8,0,0,0
287,1dqils,0,0,0
288,1gglpg,0,0,0
289,1glewk,0,0,0
290,1jqlui,0,0,0
291,1jva1p,0,0,0
292,1zxshi,-2,0,0
293,2nt8za,0,0,0
294,2t5v1s,0,0,0
295,33gd81,0,0,0
296,3bfh5w,3,0,0
297,3ee3d2,0,0,0
298,w1oqi,0,0,0
299,wi662,1,0,0
300,wrff1,-1,0,0
301,1dlovl,0,0,0
302,2e22ke,0,0,0
303,2ewice,-2,0,0
304,2r818h,0,0,0
305,1mzbhp,-1,0,0
306,1yzys2,-1,0,0
307,2xppdk,0,0,0
308,2a27le,0,0,0
309,ym5d9,0,0,0
310,duh28,0,0,0
311,gde0n,0,0,0
312,gq14s,0,0,0
313,gq3gz,0,0,0
314,etnhg,1,0,0
315,ivpij,0,0,0
316,kjnnx,0,0,-2
317,klew4,-1,0,0
318,1yfxs8,0,0,0
319,p14rq,-1,0,0
320,1vrcq2,0,0,0
321,25h9g0,-1,0,0
322,2bvj74,0,0,0
323,2ckmro,0,0,0
324,2cp5of,0,0,0
325,2g35p9,0,0,0
326,2iowmd,1,0,0
327,2mknvy,0,0,0
328,2ppl61,-3,0,0
329,18am76,0,0,0
330,1kw5pp,-2,0,0
331,1nx9q0,0,0,0
332,1paefv,0,0,0
333,1wiumt,0,0,-3
334,1xhof9,0,0,0
335,3c4h3f,0,0,0
336,34ckp5,-1,0,0
337,1knvqq,1,0,0
338,2bf4bb,0,0,0
339,2h8gsa,0,0,0
340,3aetka,0,0,0
341,1t35ay,0,0,0
342,1w78c8,0,2,0
343,1yn5cz,0,0,0
344,1yng5f,0,-3,0
345,1yud49,0,-3,0
346,1z4vyb,1,1,0
347,1zc0ky,0,0,0
348,1zqktn,0,-2,0
349,1v3aix,0,0,0
350,1y7was,2,0,0
351,27x84o,0,0,-2
352,2getmw,0,0,0
353,36u49x,1,0,0
354,38vdun,1,0,0
355,3by8uj,0,0,0
356,3embx3,0,0,0
357,1qh59c,0,-2,1
358,1rlr0f,0,0,-2
359,1sehb3,1,-2,0
360,1soniy,0,0,0
361,1srenr,-1,0,-2
362,1swvy2,0,0,0
363,1vmah5,-1,0,-1
364,1vmi8p,0,0,0
365,1w6c7i,0,0,0
366,1x28pt,-1,0,0
367,1x3nqn,0,0,0
368,1xi092,0,0,0
369,1yvcvg,0,0,0
370,21diwf,0,0,-1
371,28ull0,0,0,0
372,2b6vx3,-4,0,0
373,2p1h67,0,0,0
374,2pmtg6,0,0,0
375,2sg3cf,0,0,0
376,2afx9i,0,-3,1
377,1h3zan,1,0,0
378,1pv4xh,0,0,0
379,2fz3ck,-1,0,0
380,3gzdxg,1,0,0
381,24cllv,-3,0,0
382,269w3p,1,0,0
383,28txoc,-1,0,0
384,29q1hh,-2,0,0
385,2b7jnm,0,0,0
386,2d25sb,-2,0,0
387,2d45ss,-2,0,0
388,2d80pr,1,0,-2
389,2dbwmc,0,0,0
390,2e67nv,2,0,0
391,2ed5e5,-2,0,0
392,2ef7zy,-2,0,0
393,2efco0,1,1,0
394,2fp470,0,0,0
395,2fwicd,-1,0,0
396,2g3jri,0,0,0
397,2g9tam,0,0,-3
398,2gcjlk,0,0,0
399,2gcopf,0,0,0
400,2getr6,0,0,0
401,2gfopz,0,0,-3
402,2gj8k0,0,0,1
403,2glqln,0,0,0
404,2h0n6k,-1,0,0
405,2h2x9u,0,0,0
406,2h2y8i,0,0,0
407,2h3x5y,0,0,0
408,2h6rvu,1,0,0
409,2h7e6k,0,0,0
410,2haw47,0,0,0
411,2hd7fh,0,0,0
412,2hgfm5,0,0,0
413,2hgxop,0,0,0
414,2hogu5,0,0,-1
415,2hr7ub,0,0,0
416,2hrtqa,0,0,0
417,2huzrz,0,0,0
418,2i246p,0,0,0
419,2i2c8g,0,0,0
420,2i9enz,1,0,0
421,2ibawq,0,0,0
422,2ieyz9,0,0,0
423,2iibdh,0,0,0
424,2iin4r,-3,0,0
425,2iit57,0,0,0
426,2iwul9,0,0,0
427,2nu4nd,1,0,0
428,2o4rhq,0,0,0
429,2o4zny,0,0,0
430,2oj7u3,-2,0,0
431,2p5k90,0,0,0
432,2pfmvf,-1,0,0
433,2pk11v,0,0,0
434,2pnrp3,0,0,0
435,2q98b7,0,0,0
436,2qbg13,0,0,0
437,2qp6b7,1,0,0
438,2skzxj,0,0,0
439,2swyiy,0,0,0
440,2t58ho,0,0,0
441,2t5bgr,0,0,0
442,2txexa,0,0,0
443,2u6fz1,0,0,0
444,2uaiew,0,0,0
445,2uhx8k,-1,0,0
446,2vmflh,0,0,0
447,2vudoo,0,0,0
448,2vwdg3,0,0,0
449,2w1kk8,0,0,0
450,2w9bxy,0,0,1
451,2w9csk,0,0,1
452,2wi2q7,0,0,0
453,2wmk22,-1,0,0
454,2xps93,0,0,0
455,2xqn1e,0,0,0
456,2xrg6u,0,0,0
457,2xvlrw,0,0,0
458,2ynbx7,0,0,0
459,30s8b3,0,0,0
460,310kco,0,0,0
461,31lcdq,0,0,0
462,32ics1,-3,0,0
463,32nkwh,1,0,0
464,337sj7,0,0,0
465,33ocxk,0,0,0
466,33odhp,0,0,0
467,34ohzf,0,0,0
468,34ojfx,0,0,0
469,37elvn,0,0,0
470,37tc74,0,0,0
471,39wawo,0,0,-2
472,3a0cyb,1,0,-1
473,3ae50x,0,-3,0
474,3alobu,1,-1,0
475,3bmjsf,0,0,0
476,3btacr,0,0,0
477,3c9u2x,-1,0,0
478,3cec16,0,0,0
479,3cirjh,0,0,0
480,3ciuhc,0,0,0
481,3cm8u1,0,0,0
482,3cncm3,0,0,-3
483,3cs38k,0,0,0
484,3cwkbz,0,0,0
485,3cx9jb,0,0,0
486,3d8aqy,0,0,0
487,3e25qm,0,0,-3
488,3ealct,0,0,0
489,pooul,0,0,0
490,sbec4,-1,-1,0
491,tw9wc,-2,-2,0
492,w2620,0,0,0
493,zwdzt,-2,0,-3
494,10f8js,0,0,0
495,1pf8lt,-2,-2,0
496,1e5xni,0,0,0
497,1f9aau,0,0,0
498,1p8kb5,1,0,0
499,1qbf95,-3,0,0
500,1sqv3y,0,0,0
501,1theze,0,0,0
502,1tkb2y,0,1,0
503,1tpkhw,0,0,0
504,1ty98x,0,0,0
505,1ulm77,-2,0,0
506,1wmtu9,1,-1,0
507,1x8kri,0,0,0
508,1xs28r,0,0,-3
509,1ylhk3,0,0,0
510,21eii7,0,0,0
511,21y7tw,0,0,0
512,37vslq,0,0,2
513,1hqwum,1,0,0
514,aes7o,0,0,0
515,btagp,0,0,0
516,16yayo,1,0,0
517,171b0i,0,0,0
518,28fzm0,0,0,0
519,28fzqa,0,0,0
520,1nteva,0,0,0
521,2evan0,1,0,0
522,2rby18,-1,0,0
523,2wkusi,1,0,0
524,2x77iu,-3,0,0
525,2xc2ds,0,0,0
526,2xyfrv,0,0,0
527,2xyqsb,0,0,0
528,2zzomu,0,0,0
529,3074w8,0,0,0
530,3b1gxm,0,0,0
531,3c9tv3,0,0,0
532,1dzg0a,0,0,0
533,1e1yvd,0,0,0
534,1gj2q5,1,0,0
535,27lomu,0,0,2
536,36c8xc,0,0,0
537,llvrd,0,0,0
538,1gnipl,0,0,0
539,1sz97e,0,0,0
540,1x3lf8,0,0,0
541,1xhoar,0,0,0
542,22je4d,0,0,0
543,22trlb,0,0,0
544,2ebs71,0,0,0
545,2sha25,0,0,0
546,3dro7t,0,0,0
547,126xcn,0,0,0
548,2hdmac,0,0,0
549,1wmn4p,0,0,-3
550,2chzom,0,0,-3
551,2e20mf,0,0,0
552,2f961z,0,0,0
553,2if0v6,0,0,0
554,32bz66,-1,0,0
555,3acywp,0,0,0
556,1c0sf9,0,-2,0
557,1f1wqf,-2,0,0
558,1xxqf6,-1,0,0
559,1z7trf,-1,0,0
560,2bov3v,-1,0,0
561,2gwwah,-1,0,0
562,333qla,0,0,0
563,34psqs,1,0,-2
564,34q03c,0,0,0
565,1n5rok,0,-1,1
566,2c5nxd,-1,2,0
567,2ecctv,-2,-2,0
568,ntjsj,0,0,0
569,20386c,1,0,0
570,22stwk,0,0,0
571,14zcic,0,0,0
572,cvzsb,0,0,0
573,vpfb8,0,0,0
574,vpgkk,0,0,0
575,1ohpn4,-1,-1,1
576,37dn3r,-2,0,0
577,37fknb,0,0,0
578,37i4si,-3,0,0
579,383x6z,0,-3,0
580,3d1qs2,0,-4,0
581,3dyycx,-2,0,0
582,3e9rru,0,0,0
583,3ees86,0,0,0
584,3eq7h2,0,0,0
585,13nbbk,-4,0,0
586,1l1aol,0,0,0
587,1y66dl,0,0,0
588,27lmn4,0,0,0
589,27o8f2,0,0,0
590,29jn0c,0,0,0
591,2b2b26,0,0,0
592,2bd72h,0,0,0
593,2lvoak,0,0,0
594,2tjmlq,0,0,0
595,12xqm5,0,0,0
596,130lqn,0,0,0
597,132vc6,0,0,0
598,132wns,0,0,0
599,13jv9y,1,0,-2
600,13txvv,0,0,0
601,13un5w,-1,0,0
602,13uqeg,-1,0,0
603,13woz6,0,0,0
604,1f6avd,3,0,0
605,1fdujo,3,0,0
606,1fdv9o,3,0,0
607,1fdvvs,3,0,0
608,1jzymt,1,0,-1
609,1k0699,0,0,0
610,1k0bs4,1,0,-1
611,1k6fda,3,-1,0
612,1k6kl0,3,-1,0
613,1k6nck,3,-1,0
614,1kc06m,0,0,-2
615,1n5obx,3,0,0
616,1nahg5,1,0,-1
617,1nam8k,0,0,-1
618,1nfanx,0,0,-3
619,1nffdk,0,0,0
620,1nhpjz,0,0,0
621,1nuy01,0,0,0
622,1nvb5o,0,0,0
623,1oye75,0,0,0
624,1oykv4,0,0,0
625,1p11eq,0,0,0
626,1p567g,0,0,0
627,1pig3s,0,0,-2
628,1qd4le,-1,0,0
629,1qd5cu,-1,0,0
630,1qiejo,-1,0,0
631,1qoey1,-1,0,0
632,1r93my,2,0,-1
633,1r9bvc,2,0,-1
634,1r9go0,2,0,-1
635,1rgzpz,2,0,-1
636,1rizlo,2,0,-1
637,1rj55i,2,0,-1
638,1tq5ie,0,0,0
639,1tq9a8,0,0,0
640,1trksa,0,0,0
641,1trpj9,0,0,0
642,1trr0g,0,0,0
643,1zk4ue,0,0,0
644,1zk7sa,0,0,0
645,2f6u3o,0,0,-3
646,2f83f7,0,0,-3
647,2f9ev9,0,0,-3
648,2f9xhp,0,0,-3
649,2l08qg,-1,0,0
650,2m8vjr,0,-3,-3
651,2mcr5p,-1,-3,-3
652,2mjg91,-1,-2,-3
653,2nihxg,1,0,2
654,2nilmj,0,0,2
655,2nlxo8,0,0,2
656,jgf13,-1,-1,0
657,md5st,0,0,0
658,o5rvh,0,0,0
659,1c2iq6,0,0,0
660,2euyt9,0,0,0
661,2oz3mq,0,0,0
662,26uz6v,-1,0,-1
663,2aa1as,0,0,-3
664,2azogw,-2,-2,-2
665,30x9ac,0,0,0
666,3bq0je,0,0,1
667,2jcw1i,0,0,0
668,2xrjah,0,0,0
669,2gefpo,0,0,0
670,2gwvoq,0,0,0
671,2hdlko,0,0,0
672,3ac8vf,0,0,0
673,ilfsb,-1,0,-3
674,j9dlx,0,0,0
675,m4fsp,-3,0,0
676,z622y,0,0,1
677,12ezg2,0,0,0
678,1gb6fe,0,0,-3
679,1grlsn,0,0,0
680,1jtffp,0,0,0
681,2mbylo,0,1,0
682,2xdggv,-1,-2,0
683,2xkbg3,0,0,0
684,2ygof7,0,2,0
685,2zvkls,1,0,0
686,348hkq,0,0,0
687,369yoo,0,-2,0
688,36xizu,0,-3,0
689,3do1m0,0,0,0
690,3eyg14,0,-1,0
691,gb330,1,0,0
692,gwqb0,0,0,0
693,hgwyq,0,0,0
694,ja658,0,0,0
695,kx0r3,0,0,0
696,lk8si,0,0,0
697,lpc8q,0,0,0
698,n84ts,0,0,0
699,nzufd,1,0,0
700,oi8lt,0,0,0
701,1clswd,0,0,0
702,1etcs3,0,0,1
703,132tbi,0,0,-3
704,137l0i,-2,0,0
705,17x2sr,1,0,-1
706,18fi1h,-2,0,0
707,1dpgor,0,0,0
708,1fq9j4,-1,0,0
709,2k5skd,0,0,1
710,2m964o,0,0,0
711,2n0qek,0,0,0
712,2zbfe4,0,0,0
713,3dtcri,0,0,0
714,2a3fz7,0,0,0
715,31qfm3,0,0,0
716,1dtvty,1,0,0
717,2mikk0,0,0,0
718,2mrvlx,0,0,-1
719,2n4zkl,0,0,0
720,2nk06f,2,0,0
721,2rkkxb,0,0,-1
722,2rzxuh,0,0,0
723,2vgmdb,-2,0,0
724,2vvmba,0,0,1
725,2w49ro,0,0,0
726,2wva4v,2,0,2
727,2zqbeg,0,1,0
728,2zzugx,0,0,0
729,308ufj,-1,0,0
730,34m2md,0,0,0
731,zu3p7,1,0,1
732,11ducy,0,0,0
733,17c7ih,1,0,0
734,1818sg,-1,0,2
735,1cytdu,-1,0,-2
736,1khdeh,0,0,0
737,1x30p3,-2,0,0
738,23r845,0,0,0
739,1i4djf,0,0,0
740,1qvon6,-3,0,0
741,1rmlpi,0,0,0
742,1sut4p,2,2,-2
743,1tibl5,0,0,0
744,1uqgjw,2,0,0
745,1wvi30,0,0,0
746,1yued1,0,0,0
747,21rq80,0,0,0
748,22gvgr,0,0,0
749,22gyb0,0,0,0
750,24qo2t,0,0,0
751,24r0yx,0,0,0
752,24r6lt,0,0,0
753,258qvs,0,0,0
754,1tg7vo,0,0,-2
755,2d6pqn,2,0,0
756,21vwu0,-2,0,0
757,22jeke,0,0,0
758,2ctppk,0,0,0
759,2xwu6v,-1,0,0
760,2rayno,0,0,0
761,2ss6fb,0,0,0
762,3eg7bn,0,0,0
763,1inpyv,-2,-2,0
764,25ygbw,0,0,0
765,28xamm,0,0,0
766,1gh8zd,0,0,0
767,1h4dh1,0,0,0
768,1h5me6,0,0,0
769,1hhw7h,0,0,0
770,1hlu06,0,0,-1
771,1hlum6,0,0,0
772,1j8y57,0,0,0
773,25gkg0,2,0,0
774,27tny7,0,0,0
775,284qxa,0,0,0
776,1ge26a,0,0,-3
777,1ipw8b,0,0,0
778,1m00ra,0,0,0
779,1rw44c,0,0,0
780,1v679t,0,0,0
781,1vx6mt,0,0,0
782,29y4bh,0,0,0
783,2cbn85,0,0,0
784,2ltiru,0,0,0
785,3hw45v,0,0,0
786,1mgmqq,0,0,0
787,1nadgy,0,0,0
788,1r4nfc,0,0,0
789,1rweqt,0,0,0
790,1tqhv8,0,0,0
791,1vcejd,0,0,0
792,1xw26e,2,0,0
793,1ym728,0,0,0
794,24q7y1,0,0,0
795,26igq3,0,0,0
796,2b9zyh,0,0,-3
797,2h372z,-2,0,0
798,31edkl,0,0,0
799,1bhrk3,1,0,0
800,1gz7ml,0,0,0
801,1gz8xs,0,0,0
802,1gzchx,0,0,0
803,1h2vgs,0,0,0
804,1h2w8l,0,0,0
805,1h2wyz,0,0,0
806,1hvwvl,0,0,0
807,1hvy5i,0,0,0
808,1hw5hb,0,0,0
809,1hyfr7,0,0,0
810,1hyh1h,0,0,0
811,1hyhw8,0,0,0
812,1ifokd,0,0,0
813,sij6v,-3,0,0
814,xid7w,0,0,0
815,xplvj,0,0,0
816,z07yd,0,0,0
817,zfrre,0,0,0
818,zfsm3,0,0,0
819,zwj3d,0,0,0
820,10obzm,0,0,0
821,14i1i7,0,0,0
822,1f4w8z,0,0,0
823,1hyxb3,0,1,0
824,1qyjz5,0,0,0
825,1u5i8v,0,0,0
826,1z8vfe,0,0,0
827,1z8w0n,0,0,0
828,282jdr,0,0,0
829,2ciiy4,0,0,0
830,2hsso5,-1,0,0
831,2x1k74,0,0,0
832,3cc0z3,0,0,0
833,1bsamf,0,0,0
834,1nk33j,-2,0,0
835,1ohaks,-1,0,0
836,1q7n15,0,0,0
837,1ug92q,0,0,0
838,1vqrqi,0,0,0
839,2v2hf3,2,0,0
840,30kmhz,0,0,0
841,166td0,0,0,0
842,1a5lvh,0,0,0
843,1bb5m6,-2,0,-2
844,1ecm9m,0,0,0
845,1svxnx,-3,0,0
846,1vmlaw,0,0,-2
847,1wt38a,0,0,-1
848,21myky,-2,0,0
849,23j5d6,0,0,0
850,23phyq,0,0,-1
851,23uwo3,0,0,0
852,24bbfr,0,0,-1
853,24crfn,0,0,0
854,259fgp,0,0,0
855,25rw8n,0,0,-2
856,2q6qwq,-1,0,-2
857,37scgk,0,0,0
858,xnrd6,-1,0,-3
859,xuy75,-1,0,0
860,xwf5l,-2,0,0
861,yessq,0,0,0
862,ysm4n,-1,0,0
863,zf53k,0,0,0
864,zms9q,0,0,0
865,112ks4,-2,0,-1
866,126ihb,-1,0,0
867,12zx4k,0,0,0
868,139za9,1,1,-2
869,16zft7,0,0,0
870,qw1yw,-1,0,-1
871,r8zxs,-1,0,0
872,rzjuf,-1,0,0
873,svbd9,0,0,0
874,swqce,0,0,0
875,t8scx,-2,0,0
876,tzx9t,-3,0,-2
877,vbjjx,1,0,0
878,vpzyk,0,0,0
879,wz17l,0,0,0
880,13eqpm,0,0,0
881,19af3b,0,0,0
882,1bupbc,0,0,0
883,1gkc95,0,0,0
884,1jvh4a,0,0,0
885,12zr8a,0,0,0
886,1s3nha,-3,0,0
887,1yweyr,1,-2,0
888,20ftlk,0,0,0
889,2o6w7i,0,0,0
890,2pq12a,0,0,0
891,2rzsfv,-1,0,0
892,2ytwzi,3,0,1
893,344ddl,-1,0,0
894,2064uy,-3,-2,0
895,24ajv5,0,0,0
896,2fko9m,3,0,0
897,2nma5w,0,0,0
898,36xvfv,0,0,0
899,3alczn,0,0,0
900,28ktmf,-1,0,-2
901,2dkh0k,0,0,-1
902,2k5z2i,0,0,0
903,37wtk6,0,-1,0
904,38a1w1,-1,-1,0
905,2u9q1x,0,0,0
906,39gg1o,0,0,0
907,39giyr,0,0,0
908,3bna2k,0,0,0
909,yftu4,1,0,0
910,193ze6,0,0,0
911,19xwdt,2,0,0
912,19xy6b,0,0,0
913,1aew66,0,0,0
914,1hkm30,-3,0,0
915,1hwr4c,0,0,0
916,1jb969,0,0,0
917,1lju9p,0,0,0
918,2yyfia,-2,0,0
919,2xdm7m,0,0,0
920,329dek,-2,0,-3
921,32pkvh,-1,-3,-3
922,33n3e2,0,0,0
923,34r2zj,0,0,-3
924,3584zb,-2,0,-2
925,36e9ig,0,0,0
926,3dznwa,0,0,0
927,3ecd35,1,0,-3
928,jwfbm,0,0,0
929,ly7cn,-1,0,0
930,lyn1a,-1,0,0
931,lynen,-1,0,0
932,ny64s,0,0,0
933,poejm,-1,-1,0
934,sip8v,0,0,0
935,tybp6,0,1,0
936,xuoli,-3,0,0
937,10935v,0,0,0
938,18q90j,-1,0,0
939,18vayb,-1,1,0
940,18w2za,0,0,0
941,19s6fx,0,1,0
942,1e9tfs,0,0,0
943,1sley8,0,0,0
944,21de07,0,0,0
945,2lx55b,0,0,0
946,30yvpg,0,0,-3
947,d9pey,0,0,0
948,e4vhp,0,0,0
949,vwgsu,0,0,1
950,1u63vv,0,0,0
951,288p7i,0,0,0
952,2as5k7,0,0,0
953,2bzu1m,0,0,0
954,2czrtg,0,0,0
955,2dy7xr,0,0,0
956,2egyng,0,0,0
957,2iw2dd,0,0,0
958,2kic0w,0,0,0
959,2pmdml,0,0,0
960,2ust0y,0,0,0
961,2vpbhv,0,0,0
962,2x1kxx,0,0,0
963,2y6rr8,0,0,0
964,39qlqi,0,0,0
965,3f7eyh,0,0,0
966,2h4c4s,0,0,0
967,21b0t1,-2,0,0
968,21b1e0,-2,0,0
969,2pjwh6,0,0,0
970,2towge,0,0,0
